时间戳,上导摆度X,上导摆度Y,下导摆度X,下导摆度Y,水导摆度X,水导摆度Y,上机架x振动,上机架y振动,下机架x振动,下机架y振动,顶盖x,顶盖y,有功功率,无功功率,励磁电流,励磁电压,导叶开度,水头
1517947560,61.625957,65.37509,83.75176,79.56555,113.87257,114.43812,5.85,5.575,3.475,2.3,10.075,8.176,-380.52026,33.50917,1452.9178,217.30745,79.356415,463.93988
1517947620,61.12394,65.251175,82.87219,80.939186,112.99902,112.64669,5.8,4.85,3.75,2.537,9.925,7.25,-381.1571,34.602314,1485.2366,256.99966,79.36197,464.08997
1517947680,60.81124,64.063675,82.90533,81.37541,112.937355,115.12599,5.856,5.744,3.406,2.294,10.575,7.756,-381.83765,35.581314,1453.4109,263.09412,79.41428,464.31006
1517947740,60.843147,65.00129,81.591995,80.7814,115.15718,114.52968,5.906,5.306,3.525,2.456,10.356,6.887,-383.61545,35.33557,1453.9039,292.37244,79.66197,464.34006
1517947800,60.936745,65.1252,83.565,81.12481,112.03299,112.40668,6.237,5.337,3.581,2.263,10.019,6.769,-379.69272,35.104256,1454.249,290.25195,79.32446,464.25992
1517947860,59.68595,64.68944,83.18546,80.49987,114.49946,113.186104,6.25,5.663,3.762,2.55,10.025,6.912,-383.59906,34.71532,1451.5867,306.00632,79.249466,464.24008
1517947920,62.000343,66.37465,82.249664,80.87731,114.314476,115.37342,6.812,5.425,3.625,2.35,10.613,7.637,-382.36243,35.431534,1452.9178,298.81238,79.33696,464.3701
1517947980,60.124153,65.81291,82.93846,80.87731,118.56399,113.9383,6.287,5.875,3.662,2.4,10.5,6.713,-381.0059,34.498947,1445.5715,296.37778,79.249466,464.47998
1517948040,60.43898,65.43704,83.81402,81.74975,115.62479,115.18537,6.175,6,3.675,2.363,9.937,7.838,-382.7659,34.866047,1459.2534,301.5612,81.03148,464.58987
1517948100,59.62639,64.68944,84.438545,81.665184,117.68532,115.18537,7.2,6.138,3.475,2.787,10.363,7.874,-382.96014,34.142563,1449.9103,302.9434,79.2814,464.6199
1517948160,61.53236,66.2177,83.155334,82.56341,115.31133,112.1246,5.894,5.381,3.525,2.525,9.994,6.737,-380.3121,35.341953,1433.5784,274.30908,79.26266,464.47006
1517948220,61.813156,65.499,83.27884,80.59578,112.25137,111.157135,6.212,5.481,3.694,2.456,10.094,6.569,-381.1571,35.940357,1375.4121,275.87982,79.24043,464.9799
1517948280,61.535763,65.333786,83.64533,81.23,112.37556,115.35528,6.817,5.942,3.662,2.495,10.654,8.125,-380.94876,35.878025,1458.9082,248.15128,79.30595,465.49988
1517948340,60.90696,64.499435,82.50169,81.875565,115.21884,114.749886,6.169,5.094,3.694,2.306,10.281,7.168,-380.81165,35.59295,1454.5818,253.1828,79.20571,464.60007
1517948400,59.813583,65.594,84.09215,80.90825,115.28307,114.220375,6.056,5.194,3.575,2.481,10.212,7.169,-380.90875,35.5658,1457.4167,283.96906,79.22793,464.9099
1517948460,60.938873,64.37553,83.18848,81.00105,112.53142,117.031235,5.863,4.988,3.512,2.45,10.275,6.776,-380.33347,35.26715,1456.2458,248.25073,79.193214,465.16
1517948520,61.68552,64.499435,83.68549,82.065315,114.314476,116.0019,6.163,4.95,3.525,2.405,10.788,7.25,-380.0346,33.997864,1541.2457,263.37683,79.1564,464.70996
1517948580,60.638935,64.89596,83.1453,81.14337,115.06297,115.12599,6.116,5.612,3.546,2.504,10.337,7.875,-381.49738,34.70744,1455.8021,239.00441,79.12307,465.1399
1517948640,61.187756,65.40607,83.49873,81.248566,115.437225,118.15707,6.375,5.238,3.575,2.556,10.088,7.369,-379.19205,34.671394,1509.9009,280.25427,79.021675,465.1099
1517948700,61.249443,64.84226,83.68549,81.34447,111.311035,111.59509,6.5,5.4,3.769,2.669,10.044,6.788,-381.3745,35.331455,1441.9106,292.46667,79.18418,465.09006
1517948760,60.685734,65.251175,83.87225,80.939186,114.56112,112.18646,6.238,5.812,3.612,2.633,10.513,7.25,-379.05164,35.022804,1455.5802,247.43399,79.15446,465.25006
1517948820,61.25157,65.99879,83.87225,81.12481,114.56112,113.99768,6.725,5.425,3.85,2.7,10.638,7.513,-382.1831,35.144978,1457.8976,279.44537,79.1189,465.23987
1517948880,59.56257,66.560524,82.31192,82.43657,110.06495,114.56184,5.938,5.329,3.525,2.212,10.125,7.05,-379.14993,35.228573,1451.2416,308.1268,79.13141,465.42
1517948940,60.000774,65.12314,82.81195,80.437996,116.123215,115.43775,5.996,5.488,3.775,2.562,10.013,7.013,-382.28024,35.790756,1287.2567,273.99493,79.08696,465.19995
1517949000,60.21775,65.249115,82.90533,79.936806,113.31247,117.56322,5.969,5.237,3.437,2.387,10.231,8.256,-380.27744,36.244545,1456.7389,228.3104,79.10015,465.20987
1517949060,60.500664,64.28053,83.09209,80.87422,111.06181,113.34445,6.012,5.325,3.694,2.456,10.45,7.319,-381.49738,35.60924,1450.2432,297.9956,79.13071,465.58005
1517949120,60.40707,65.000595,82.345055,80.24927,112.09208,112.6566,6.081,5.475,3.7,2.744,10.369,7.112,-380.89798,35.90246,1450.5759,299.3072,79.09043,465.82983
